force_stable : True
cuda_device : 0
aux_device : 1
base_epoch : 0
eos_m_token : EOS_M
base_iter : 0
beam_len_bonus : 0.5
max_turn : 10
trunc_turn : 999
mode : unknown
m : SEDST
prev_z_method : none
last_turn_only : False
u_max_ts : 100
freq_thres : 0
weight_decay : 0.0
cancel_reg : False
q_hidden_size : 50
vocab_size : 832
embedding_size : 50
hidden_size : 50
split : (3, 1, 1)
lr : 0.003
lr_decay : 0.5
vocab_path : ./vocab/vocab09_slot_space.pkl
data : ./data/CamRest676/CamRest676.json
entity : ./data/CamRest676/CamRestOTGY.json
db : ./data/CamRest676/CamRestDB.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 32
degree_size : 5
z_length : 8
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
cuda : False
spv_proportion : 0
alpha : 0.1
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : models/camrest-25-seed0.pkl
result_path : results/camrest-25-seed0.csv
teacher_force : 100
beam_search : False
beam_size : 5
sampling : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_latent,latent,generated_response,response,u_len,m_len,supervised
598,0,"hello , i am looking for a venetian restaurant in the centre of town .",venetian centre,venetian centre EOS_Z1,name_SLOT is a venetian centre in the centre of town .,there are no restaurants serving venetian food in the centre part of town . would you like me to check another part of town ?,16,26,False
629,0,i am looking for a restaurnt in the west end that is n't too high priced .,moderate west,moderate west EOS_Z1,there are two restaurants in the west part of town . would you like ?,name_SLOT ?,18,3,False
673,0,i am looking for a restaurant that serves moroccan food and is moderately priced .,moroccan,moroccan moderate EOS_Z1,there are no restaurants that serve moroccan food . would you like to try something else ?,which area would you like ?,16,7,False
547,0,i want to find a cheap restaurant and serves australasian food .,australasian cheap,australasian cheap EOS_Z1,"i 'm sorry , there are no cheap restaurants that serve australasian food .",there are no restaurants serving australasian food . would you like something else ?,13,15,False
646,0,i am looking for a restaurant in the west part of town .,moderate west,west EOS_Z1,there are two restaurants in the west part of town . would you like to try something else ?,"name_SLOT is in the west part of town , and it serves food_SLOT food .",14,16,False
607,0,hi . can you tell me if any restaurants in the area serve halal food ?,halal,halal EOS_Z1,there are no restaurants that serve halal food . would you like to try something else ?,"i apologize , there are no restaurants in the area that serve halal food . would you like another type of food ?",17,24,False
675,1,there are no restaurants serving indonesian food in the north part of town . would you like me to look in another part of town ? EOS_M what about italian food ?,italian north,italian north EOS_Z1,name_SLOT is a italian restaurant in the north part of town . would you like their phone number ?,name_SLOT is a restaurant serving italian food in the north part of town . would you like any additional information ?,33,22,False
551,1,i do n't see any indonesian restaurants at all . would you like me to look for a different type of restaurant in the east ? EOS_M how about a chinese restaurant in the north ?,chinese north,chinese north EOS_Z1,name_SLOT is a chinese restaurant in the north part of town .,there are three chinese restaurants in the north . are you looking for a specific price range ?,37,19,False
548,1,name_SLOT is in the area_SLOT part of town and in the moderate price range . EOS_M is there anything else ? give me the address and postcode please .,european moderate,european moderate EOS_Z1,the address is address_SLOT and the postcode is postcode_SLOT .,there is also the name_SLOT also has pricerange_SLOT european food in the area_SLOT area at address_SLOT postal code postcode_SLOT,30,20,False
561,1,what kind of food would like ? EOS_M any,cheap north,cheap north EOS_Z1,there are no restaurants serving cheap food . would you like to try something else ?,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town .,10,19,False
603,1,what kind of food would you like to have ? EOS_M any kind of food will be fine as long as it is moderately priced and in the north part of town .,moderate north,moderate north EOS_Z1,there are no restaurants that serve food_SLOT food . would you like to try something else ?,"name_SLOT is in the north part of town , and is moderately priced . it serves food_SLOT food .",34,20,False
588,1,there are no restaurants serving persian food in the centre part of town . EOS_M i would like a thai restaurant then .,thai centre,thai centre EOS_Z1,name_SLOT is a thai restaurant in the centre of town . would you like their location ?,i see several options for thai food in the city centre . would you like to narrow them down by price ?,24,23,False
639,1,"there are several restaurants serving european food . would you like the area_SLOT , center or area_SLOT part of town ? EOS_M i dont really care .",european,european EOS_Z1,name_SLOT is a pricerange_SLOT restaurant in the area_SLOT part of town .,which price range are you looking for ?,28,9,False
586,1,there is no expensive restaurant that serves russian food can i help you with anything else EOS_M yes do you have british type food ?,british expensive,british expensive EOS_Z1,there are no british restaurants in the expensive price range . would you like the address ?,"yes , there are 6 options . does the part of town matter ?",26,15,False
612,1,"the name_SLOT is in the north part of town and is in the moderate price range . EOS_M no i am not interested in the golden wok , is there anything else ?",moderate north,moderate north EOS_Z1,name_SLOT is a nice restaurant in the north part of town .,name_SLOT is also located in the north and moderately priced . it serves food_SLOT food .,34,17,False
567,1,i found two moderately priced restaurants in the south part of town . would you prefer food_SLOT or food_SLOT food ? EOS_M italian food,italian south,italian moderate south EOS_Z1,name_SLOT is a italian restaurant in the south part of town . would you like their location ?,name_SLOT is a nice italian restaurant in the moderate price range and it is in the south .,25,19,False
672,1,there are no scandinavian restaurants in the south part of town . EOS_M how about italian food ?,italian south,italian south EOS_Z1,name_SLOT is a italian restaurant in the south part of town . would you like their phone number ?,"yes , we have two italian restaurants in the south area . would you prefer the pricerange_SLOT priced or the pricerange_SLOT one ?",19,24,False
571,1,name_SLOT is a french restaurant in the city area_SLOT and is in the expensive price range . EOS_M could you please find me a different restaurant ?,french expensive,french expensive EOS_Z1,there are no french restaurants in the expensive price range .,another option is name_SLOT . would you like more information on that restaurant ?,28,15,False
597,1,"i 'm sorry , but there are no restaurants serving canapes food in the east part of town . EOS_M then could you recommend a chinese restaurant ?",chinese east,chinese east EOS_Z1,name_SLOT is a chinese restaurant in the east part of town .,name_SLOT is a chinese restaurant in the east part of town .,29,13,False
580,1,what price range are you looking for ? EOS_M any price range will do .,corsica centre,corsica centre EOS_Z1,there are no restaurants serving corsica food . would you like to change your query ?,"there are no restaurants available matching your criteria . would you like to try a different area , price range , or food type ?",16,26,False
562,1,there are no welsh restaurants in the north of town . would you like something else ? EOS_M italian,italian north,italian north EOS_Z1,name_SLOT is a italian restaurant in the north part of town .,name_SLOT would be your only option in the north . would you like their address and phone number ?,20,20,False
615,1,name_SLOT is in the moderate price range and is in the north area of town . EOS_M is there anything else in the expensive range in the north area of town ?,expensive north,expensive north EOS_Z1,name_SLOT is an food_SLOT restaurant in the north part of town .,"yes , there is an expensive food_SLOT restaurant called name_SLOT .",33,12,False
622,1,there are several restaurants in the moderate price range . do you have a preference for the type of food or part of town ? EOS_M located in the east side,moderate east,moderate east EOS_Z1,name_SLOT is a food_SLOT restaurant in the east part of town .,"there is a moderate priced food_SLOT restaurant located on the east side , would you like that address ?",32,20,False
553,1,"i would recommend you name_SLOT , an food_SLOT place in the east with moderate price range . EOS_M is there anything else you would recommend ? can i have the address and type of food for it ?",moderate east,moderate east EOS_Z1,name_SLOT is located at address_SLOT . is there anything else i can help you with ?,would you prefer a different type of food ?,39,10,False
552,1,name_SLOT is a moderately priced restaurant that 's in the south part of town . EOS_M i dont want it . show me another one .,moderate south,moderate south EOS_Z1,name_SLOT is a nice restaurant in the south part of town .,the name_SLOT is a moderately priced restaurant in the south part of town .,27,15,False
546,1,the only listing for mexican food is name_SLOT . how else may i assist you ? EOS_M i want a restaurant in the centre and serves asian oriental food ? what is the phone number ?,asian oriental,asian oriental centre EOS_Z1,name_SLOT is an asian oriental food . their phone number is phone_SLOT .,we have four asian oriental restaurants in centre . what price range do you prefer ?,37,17,False
598,1,there are no restaurants serving venetian food in the centre part of town . would you like me to check another part of town ? EOS_M how about thai food ?,thai centre,thai centre EOS_Z1,name_SLOT is a thai restaurant in the centre of town . would you like their phone number ?,what is the price range you are looking for ?,32,11,False
629,1,name_SLOT ? EOS_M where is saint johns chop house ?,moderate west,moderate west EOS_Z1,there are no restaurants that serve moderate food .,it is at address_SLOT,11,5,False
673,1,which area would you like ? EOS_M i do not care what area it is in .,moroccan,moroccan moderate EOS_Z1,name_SLOT is an moroccan restaurant in the area_SLOT part of town .,there are no moderately priced moroccan restaurants in any area . might another type of food interest you ?,18,20,False
547,1,there are no restaurants serving australasian food . would you like something else ? EOS_M portuguese food,portuguese cheap,portuguese cheap EOS_Z1,name_SLOT is a portuguese restaurant in the area_SLOT part of town .,"there are two restaurants available , name_SLOT and name_SLOT . one is in the area_SLOT and one is in the area_SLOT .",18,23,False
646,1,"name_SLOT is in the west part of town , and it serves food_SLOT food . EOS_M thank you . can i have the address please ?",moderate west,west EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,yes . their address is 139 address_SLOT .,27,9,False
607,1,"i apologize , there are no restaurants in the area that serve halal food . would you like another type of food ? EOS_M how about portuguese food ?",portuguese,portuguese EOS_Z1,name_SLOT is a portuguese restaurant in the area_SLOT part of town .,"name_SLOT is serves portuguese food , is in the area_SLOT part of town and in the pricerange_SLOT price range . would you like their location ?",30,27,False
675,2,"name_SLOT is a restaurant serving italian food in the north part of town . would you like any additional information ? EOS_M yes , may i have the address and phone number please ?",italian north,italian north EOS_Z1,the address is address_SLOT and the phone number is phone_SLOT .,the address is address_SLOT and the phone number is phone_SLOT .,35,12,False
551,2,there are three chinese restaurants in the north . are you looking for a specific price range ? EOS_M i 'm sorry i meant a chinese restaurant in the east . any price range is ok .,chinese east,chinese east EOS_Z1,name_SLOT is a chinese restaurant in the east part of town .,how about name_SLOT . it is in the east part of town and serves chinese food .,38,18,False
548,2,there is also the name_SLOT also has pricerange_SLOT european food in the area_SLOT area at address_SLOT postal code postcode_SLOT EOS_M what is the phone number ?,european moderate,european moderate EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,their phone number is phone_SLOT .,27,7,False
561,2,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town . EOS_M are there any other options ?,cheap north,cheap north EOS_Z1,name_SLOT is an cheap food_SLOT restaurant in the north part of town .,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town .,26,19,False
603,2,"name_SLOT is in the north part of town , and is moderately priced . it serves food_SLOT food . EOS_M is there any other restaurant ?",moderate north,moderate north EOS_Z1,there are no restaurants that serve moderate food . would you like to try something else ?,"there is name_SLOT , which serves food_SLOT food in the moderate price range and the north part of town",27,20,False
588,2,i see several options for thai food in the city centre . would you like to narrow them down by price ? EOS_M yes please . like to hear least to most expensive first .,thai centre,thai expensive centre EOS_Z1,name_SLOT is a thai restaurant in the centre of town .,name_SLOT is the only result and it is expensive .,36,11,False
639,2,which price range are you looking for ? EOS_M any price range is fine .,european,european EOS_Z1,there are no european restaurants in the area_SLOT part of town .,name_SLOT serves european food . is there anything else i can help you with ?,16,16,False
586,2,"yes , there are 6 options . does the part of town matter ? EOS_M i do n't care .",british expensive,british expensive EOS_Z1,name_SLOT is an expensive british restaurant in the area_SLOT part of town . would you like their phone number ?,i could recommend name_SLOT in the area_SLOT.would you like more information ?,21,13,False
612,2,name_SLOT is also located in the north and moderately priced . it serves food_SLOT food . EOS_M great ! can i have the phone number and postcode please ?,moderate north,moderate north EOS_Z1,the phone number is phone_SLOT .,name_SLOT is located at address_SLOT . its phone number is phone_SLOT and the postcode is postcode_SLOT . is there anything else i can help you with ?,30,28,False
567,2,name_SLOT is a nice italian restaurant in the moderate price range and it is in the south . EOS_M is there anything else ?,italian south,italian moderate south EOS_Z1,name_SLOT is located in the south part of town .,name_SLOT is the only italian restaurant in the moderately priced category in the south part of town .,25,19,False
672,2,"yes , we have two italian restaurants in the south area . would you prefer the pricerange_SLOT priced or the pricerange_SLOT one ? EOS_M i do not have a preference . please make a suggestion .",italian south,italian south EOS_Z1,name_SLOT is a italian restaurant in the south part of town .,"name_SLOT is an italian restaurant , it is on the south part of town , and it is in the pricerange_SLOT price range . would you like the address and phone number ?",37,34,False
571,2,another option is name_SLOT . would you like more information on that restaurant ? EOS_M what is the phone number and postcode ?,french expensive,french expensive EOS_Z1,name_SLOT 's phone number is phone_SLOT .,the phone is phone_SLOT and the postcode is postcode_SLOT,24,10,False
597,2,"name_SLOT is a chinese restaurant in the east part of town . EOS_M address , phone number , and postcode , please",chinese east,chinese east EOS_Z1,the address is address_SLOT and the postcode is postcode_SLOT .,"name_SLOT is located at address_SLOT and their number is phone_SLOT . also , their postcode is postcode_SLOT . is there anything else i can help you with ?",23,29,False
580,2,"there are no restaurants available matching your criteria . would you like to try a different area , price range , or food type ? EOS_M are there any restaurants in the centre that serves north american type of food ?",north centre,north american centre EOS_Z1,there are two restaurants in the centre of town . would you like to try something else ?,yes . the name_SLOT serves north american food and is located in the centre part of the city . would you like their location ?,42,26,False
562,2,name_SLOT would be your only option in the north . would you like their address and phone number ? EOS_M that would be great thanks !,italian north,italian north EOS_Z1,you 're welcome .,name_SLOT is located at address_SLOT and their phone number is phone_SLOT . may i help you with anything else ?,27,21,False
615,2,"yes , there is an expensive food_SLOT restaurant called name_SLOT . EOS_M what is the phone number of that one please ?",expensive north,expensive north EOS_Z1,the phone number is phone_SLOT .,the phone number of it is phone_SLOT .,23,9,False
622,2,"there is a moderate priced food_SLOT restaurant located on the east side , would you like that address ? EOS_M yes please , could i have the address , phone number , and postcode of the venue ?",moderate east,moderate east EOS_Z1,the address is address_SLOT and the phone number is phone_SLOT .,"name_SLOT 's address is address_SLOT , their postcode is postcode_SLOT . their phone number is phone_SLOT",39,17,False
553,2,would you prefer a different type of food ? EOS_M yes . what other restaurants did you find ?,moderate east,moderate east EOS_Z1,name_SLOT is an food_SLOT restaurant in the east part of town .,"there are also name_SLOT , which is food_SLOT , and name_SLOT which is food_SLOT .",20,16,False
552,2,the name_SLOT is a moderately priced restaurant in the south part of town . EOS_M what is the address please ?,moderate south,moderate south EOS_Z1,the address is address_SLOT .,address_SLOT,22,2,False
546,2,we have four asian oriental restaurants in centre . what price range do you prefer ? EOS_M i do n't care .,asian oriental,asian oriental centre EOS_Z1,name_SLOT is an asian oriental food .,name_SLOT serves asian oriental food and is located in the centre of town . the price range is pricerange_SLOT .,23,21,False
598,2,what is the price range you are looking for ? EOS_M i do n't care .,thai centre,thai centre EOS_Z1,name_SLOT is an thai restaurant in the centre of town .,name_SLOT serves thai food in the centre of town . would you like an additional information regarding this restaurant ?,17,21,False
629,2,it is at address_SLOT EOS_M is this in the west part of town and can i get the phone number ?,moderate west,moderate west EOS_Z1,name_SLOT is a food_SLOT restaurant in the west part of town .,name_SLOT is in west part of town . the phone number is phone_SLOT .,22,15,False
673,2,"there are no moderately priced moroccan restaurants in any area . might another type of food interest you ? EOS_M yes , what about turkish food ?",turkish,turkish moderate EOS_Z1,name_SLOT is a turkish restaurant in the area_SLOT part of town .,name_SLOT and <unk> restaurants are turkish .,28,8,False
547,2,"there are two restaurants available , name_SLOT and name_SLOT . one is in the area_SLOT and one is in the area_SLOT . EOS_M i do n't care",portuguese cheap,portuguese cheap EOS_Z1,name_SLOT is an portuguese restaurant in the area_SLOT part of town .,how about name_SLOT ? it is a cheap restraunt on address_SLOT,28,12,False
646,2,yes . their address is 139 address_SLOT . EOS_M thank you . i would like their price range and phone number as well please .,moderate west,west EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,name_SLOT is in the pricerange_SLOT price range and the phone number is phone_SLOT .,26,15,False
607,2,"name_SLOT is serves portuguese food , is in the area_SLOT part of town and in the pricerange_SLOT price range . would you like their location ? EOS_M yes , phone number and address please .",portuguese,portuguese EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,"there phone number is phone_SLOT and there address is address_SLOT , is there anything else i can help you with ?",36,22,False
675,3,"the address is address_SLOT and the phone number is phone_SLOT . EOS_M thank you , goodbye .",italian north,italian north EOS_Z1,"thank you , goodbye .",goodbye .,18,3,False
551,3,"how about name_SLOT . it is in the east part of town and serves chinese food . EOS_M okay , may i have the address , phone number and post code please ?",chinese east,chinese east EOS_Z1,the address is address_SLOT and the phone number is phone_SLOT .,"the address is address_SLOT , the postcode is postcode_SLOT and the phone number is phone_SLOT .",34,17,False
548,3,their phone number is phone_SLOT . EOS_M ok thank you good bye,european moderate,european moderate EOS_Z1,thank you for using our system . good bye,thank you . good bye,13,6,False
561,3,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town . EOS_M that sounds great . may i have their address please ?,cheap north,cheap north EOS_Z1,the address is address_SLOT and the phone number is phone_SLOT .,name_SLOT 's address is address_SLOT,31,6,False
603,3,"there is name_SLOT , which serves food_SLOT food in the moderate price range and the north part of town EOS_M that sounds good . what is their phone number ?",moderate north,moderate north EOS_Z1,the phone number is phone_SLOT .,the phone number is phone_SLOT .,31,7,False
588,3,name_SLOT is the only result and it is expensive . EOS_M what is the address and phone number ?,thai centre,thai centre expensive EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,"the address for name_SLOT is 24 green street city centr , and the phone number is phone_SLOT . is there anything else i can help you with ?",20,29,False
639,3,name_SLOT serves european food . is there anything else i can help you with ? EOS_M could i have the phone number and postcode for that restaurant please ?,european,european EOS_Z1,the phone number is phone_SLOT .,the phone number is phone_SLOT and the post code is postcode_SLOT . is there anything else ?,30,18,False
586,3,i could recommend name_SLOT in the area_SLOT.would you like more information ? EOS_M may i have the phone number ?,british expensive,british expensive EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,their phone number is phone_SLOT . is there anything else i can help you with ?,21,17,False
612,3,name_SLOT is located at address_SLOT . its phone number is phone_SLOT and the postcode is postcode_SLOT . is there anything else i can help you with ? EOS_M that is all i needed . thank you .,moderate north,moderate north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using this system and please call us again . goodbye .,38,15,False
567,3,"name_SLOT is the only italian restaurant in the moderately priced category in the south part of town . EOS_M can i get the address , phone number and postcode , please ?",italian south,italian moderate south EOS_Z1,the address is address_SLOT and the postcode is postcode_SLOT .,the phone number for name_SLOT phone_SLOT and they are located at address_SLOT . the postcode is postcode_SLOT,33,18,False
672,3,"name_SLOT is an italian restaurant , it is on the south part of town , and it is in the pricerange_SLOT price range . would you like the address and phone number ? EOS_M and postcode ?",italian south,italian south EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,"post code is postcode_SLOT , phone number is phone_SLOT , and address is address_SLOT .",38,16,False
571,3,the phone is phone_SLOT and the postcode is postcode_SLOT EOS_M thank you goodbye .,french expensive,french expensive EOS_Z1,"thank you , goodbye .",enjoy your meal . goodbye .,15,7,False
597,3,"name_SLOT is located at address_SLOT and their number is phone_SLOT . also , their postcode is postcode_SLOT . is there anything else i can help you with ? EOS_M no , thank you , goodbye .",chinese east,chinese east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you .,37,4,False
580,3,yes . the name_SLOT serves north american food and is located in the centre part of the city . would you like their location ? EOS_M can i get the phone number ?,american centre,north american centre EOS_Z1,the phone number is phone_SLOT .,the phone number for name_SLOT is phone_SLOT .,34,9,False
562,3,"name_SLOT is located at address_SLOT and their phone number is phone_SLOT . may i help you with anything else ? EOS_M that 's it , goodbye",italian north,italian north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye .",27,6,False
615,3,the phone number of it is phone_SLOT . EOS_M what is the phone number ?,expensive north,expensive north EOS_Z1,the phone number is phone_SLOT .,name_SLOT 's phone number is phone_SLOT . how else may i assist you ?,16,15,False
622,3,"name_SLOT 's address is address_SLOT , their postcode is postcode_SLOT . their phone number is phone_SLOT EOS_M thank you .",moderate east,moderate east EOS_Z1,"thank you , goodbye .",you 're welcome . anything else i can help you find ?,21,13,False
553,3,"there are also name_SLOT , which is food_SLOT , and name_SLOT which is food_SLOT . EOS_M can i have the address of pizza hut fen ditton .",moderate east,moderate east EOS_Z1,name_SLOT is located at address_SLOT .,the address of them is address_SLOT,28,7,False
552,3,"address_SLOT EOS_M thanks . could i get the phone number , too ?",moderate south,moderate south EOS_Z1,the phone number is phone_SLOT .,name_SLOT 's phone number is phone_SLOT,14,7,False
546,3,name_SLOT serves asian oriental food and is located in the centre of town . the price range is pricerange_SLOT . EOS_M what is the phone number ?,asian oriental,asian oriental centre EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,the phone number for name_SLOT is phone_SLOT . would you like any other information ?,28,16,False
598,3,"name_SLOT serves thai food in the centre of town . would you like an additional information regarding this restaurant ? EOS_M can i get the address and phone number , please ?",thai centre,thai centre EOS_Z1,name_SLOT is located at address_SLOT . their phone number is phone_SLOT .,name_SLOT 's address is address_SLOT and their phone number is phone_SLOT,33,12,False
629,3,"name_SLOT is in west part of town . the phone number is phone_SLOT . EOS_M what type of food do they serve ? and to clarify , this is moderately priced , correct ?",moderate west,moderate west EOS_Z1,name_SLOT is located at address_SLOT .,name_SLOT is a food_SLOT restaurant in the west which is moderately priced .,35,14,False
673,3,name_SLOT and <unk> restaurants are turkish . EOS_M may i have the address of anatolia ?,turkish,turkish moderate EOS_Z1,name_SLOT is located at address_SLOT .,the address is address_SLOT .,17,6,False
547,3,"how about name_SLOT ? it is a cheap restraunt on address_SLOT EOS_M sounds great , what is their address ?",portuguese cheap,portuguese cheap EOS_Z1,name_SLOT is located at address_SLOT .,"the address is address_SLOT , postcode_SLOT .",21,8,False
646,3,"name_SLOT is in the pricerange_SLOT price range and the phone number is phone_SLOT . EOS_M thank you , goodbye .",moderate west,west EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you 're welcome . goodbye .,21,7,False
607,3,"there phone number is phone_SLOT and there address is address_SLOT , is there anything else i can help you with ? EOS_M no thank you , that is all i needed to know . have a good day .",portuguese,portuguese EOS_Z1,thank you for using our system . good bye,thank you,40,3,False
675,4,goodbye . EOS_M bye .,italian north,italian north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,have a good evening .,6,6,False
551,4,"the address is address_SLOT , the postcode is postcode_SLOT and the phone number is phone_SLOT . EOS_M thank you , goodbye .",chinese east,chinese east EOS_Z1,"thank you , goodbye .",good bye,23,3,False
548,4,thank you . good bye EOS_M thank you goodbye .,european moderate,european moderate EOS_Z1,thank you for using our system . good bye,you 're welcome . bye .,11,7,False
561,4,"name_SLOT 's address is address_SLOT EOS_M thank you very much , bye bye",cheap north,cheap north EOS_Z1,thank you for using our system . good bye,enjoy !,14,3,False
603,4,"the phone number is phone_SLOT . EOS_M thank you , goodbye",moderate north,moderate north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you are very welcome . bye .,12,8,False
588,4,"the address for name_SLOT is 24 green street city centr , and the phone number is phone_SLOT . is there anything else i can help you with ? EOS_M thank you , goodbye",thai centre,thai centre expensive EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,have a nice day !,34,6,False
639,4,"the phone number is phone_SLOT and the post code is postcode_SLOT . is there anything else ? EOS_M no , thank you .",european,european EOS_Z1,thank you for using our system . good bye,thank you .,24,4,False
586,4,their phone number is phone_SLOT . is there anything else i can help you with ? EOS_M thank you goodbye .,british expensive,british expensive EOS_Z1,thank you for using our system . good bye,you 're welcome . good bye .,22,8,False
612,4,thank you for using this system and please call us again . goodbye . EOS_M bye,moderate north,moderate north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using the cambridge restaurant sytem . good bye .,17,13,False
567,4,"the phone number for name_SLOT phone_SLOT and they are located at address_SLOT . the postcode is postcode_SLOT EOS_M thank you , goodbye",italian south,italian moderate south EOS_Z1,"thank you , goodbye .",have a nice day .,23,6,False
672,4,"post code is postcode_SLOT , phone number is phone_SLOT , and address is address_SLOT . EOS_M great , thank you",italian south,italian south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , have a nice day !",21,9,False
571,4,enjoy your meal . goodbye . EOS_M bye .,french expensive,french expensive EOS_Z1,thank you for using our system . good bye,thank you and have a great day !,10,9,False
597,4,thank you . EOS_M goodbye .,chinese east,chinese east EOS_Z1,thank you for using our system . good bye,enjoy your meal .,7,5,False
580,4,the phone number for name_SLOT is phone_SLOT . EOS_M thank you . good bye .,american centre,north american centre EOS_Z1,thank you for using our system . good bye,thank you for using the cambridge restaurant system . goodbye .,16,12,False
562,4,"thank you , goodbye . EOS_M thanks !",italian north,italian north EOS_Z1,thank you for using our system . good bye,you 're welcome .,9,5,False
615,4,name_SLOT 's phone number is phone_SLOT . how else may i assist you ? EOS_M that is all . thank you .,expensive north,expensive north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,my pleasure . goodbye .,23,6,False
622,4,"you 're welcome . anything else i can help you find ? EOS_M that 's it , thanks . good bye .",moderate east,moderate east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for calling . goodbye .,23,8,False
553,4,the address of them is address_SLOT EOS_M thank you good bye,moderate east,moderate east EOS_Z1,thank you for using our system . good bye,thank you good bye .,12,6,False
552,4,"name_SLOT 's phone number is phone_SLOT EOS_M thank you , goodbye",moderate south,moderate south EOS_Z1,"thank you , goodbye .",you are welcome goodbye,12,5,False
546,4,"the phone number for name_SLOT is phone_SLOT . would you like any other information ? EOS_M no , thank you , that 's all i need . thank you and goodbye !",asian oriental,asian oriental centre EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you 're welcome . goodbye .,33,7,False
598,4,"name_SLOT 's address is address_SLOT and their phone number is phone_SLOT EOS_M thank you , goodbye",thai centre,thai centre EOS_Z1,"thank you , goodbye .","no , thank you ! enjoy !",17,8,False
629,4,name_SLOT is a food_SLOT restaurant in the west which is moderately priced . EOS_M thank you goodbye .,moderate west,moderate west EOS_Z1,thank you for using our system . good bye,"you 're welcome , goodbye .",19,7,False
673,4,"the address is address_SLOT . EOS_M thank you , goodbye .",turkish,turkish moderate EOS_Z1,"thank you , goodbye .",you 're welcome . goodbye .,12,7,False
547,4,"the address is address_SLOT , postcode_SLOT . EOS_M thank you and goodbye !",portuguese cheap,portuguese cheap EOS_Z1,"thank you , goodbye .",goodbye .,14,3,False
646,4,you 're welcome . goodbye . EOS_M goodbye .,moderate west,west EOS_Z1,thank you for using our system . good bye,enjoy your dining experience .,10,6,False
607,4,thank you EOS_M goodbye,portuguese,portuguese EOS_Z1,thank you for using our system . good bye,goodbye .,5,3,False
557,0,"hello , i am looking for an expensive restaurant that serves fusion food .",expensive expensive,fusion expensive EOS_Z1,there are no restaurants matching your request . would you like to try something else ?,"i 'm sorry , there are no fusion restaurants listed in the pricerange_SLOT price range . would you like to try something else ?",15,25,False
579,0,i am looking for an expensive restaurant that serves welsh food .,welsh expensive,welsh expensive EOS_Z1,"i 'm sorry , there are no restaurants serving welsh food .","i apologize , there are no restaurants in the expensive price range that serve welsh food . would you like a different type of food ?",13,27,False
658,0,i am looking for a restaurant that serves japanese food . i do n't care about the price range .,japanese,japanese EOS_Z1,name_SLOT is a japanese restaurant in the area_SLOT part of town .,there is not a restaurant serving japanese food . would you like a different type food ?,21,18,False
656,0,i would like a cheap restaurant that serves greek food,greek cheap,greek cheap EOS_Z1,there are no greek restaurants in the area_SLOT part of town . would you like to try something else ?,i can not locate a cheap greek restaurant . is there another one that you are interested in .,11,20,False
594,0,"hi . this might be a long shot , but can you help me find a restaurant that serves swedish food ? i do n't care about price .",swedish,swedish EOS_Z1,"i 'm sorry , there are no swedish restaurants in the area_SLOT area of town . would you like to try something else ?",there are no restaurants serving swedish food .,30,9,False
568,0,hi . i 'm looking for a moderately priced restaurant .,moderate,moderate EOS_Z1,there are no restaurants serving moderate priced restaurants in the moderate price range .,name_SLOT is a food_SLOT restaurant in the area_SLOT,12,9,False
657,0,"a moderately priced restaurant in the north part of town , please .",moderate north,moderate north EOS_Z1,name_SLOT is a food_SLOT restaurant in the north part of town .,the name_SLOT is a nice restaurant in the north part of town and is in the moderate price range . would you like their location ?,14,27,False
605,0,"i would like to find the best , most expensive restaurant in the south part of town .",expensive south,expensive south EOS_Z1,name_SLOT is a food_SLOT restaurant in the south part of town .,what type of food are you looking for ?,19,10,False
